period,primary_label,secondary_label,account,category,subcategory,base_token_address,value_base_token,value_usd,value_eth,token_price,token_eth_price,qty,qty_usd,qty_eth,lag_qty,lag_price_usd,lag_price_eth,hash
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,2.968894852139641e+20,0,0,0,0,2.968894852139641e+20,0,0,0,0,0,0x8567a26215dc289d46b1afc444b926ffc20a6f7a2e9ba7ba76d9513462eb0114
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,2.968894852139641e+20,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,2.968894852139641e+20,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.6. Other,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,6.68e+23,0,0,0,0,6.68e+23,0,0,0,0,0,0x8538d896d330da070d077e9cabdf250a07006a765c648af6bf542f948d4c37f4
2023-04-30 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.6. Other,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,6.68e+23,0,0,6.68e+23,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.6. Other,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,6.68e+23,0,0,6.68e+23,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307861306238363939316336323138623336633164313964346132653965623063653336303665623438,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307861306238363939316336323138623336633164313964346132653965623063653336303665623438,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x3764486257586d63693364543855465957595a7765424c5867796375375933694c3674724b6e31593741526a,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x3764486257586d63693364543855465957595a7765424c5867796375375933694c3674724b6e31593741526a,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x3764486257586d63693364543855465957595a7765424c5867796375375933694c3674724b6e31593741526a,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x3764486257586d63693364543855465957595a7765424c5867796375375933694c3674724b6e31593741526a,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,3.84e+20,0,3.84e+20,0,0,5.408806945044296e+21,0,0,0,0,0,0xbe7dda99625b859f11e9ce808db87f563294de8cee3e43016e95ecbdf57af908
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,6.4e+20,0,6.4e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0xcd2eb593ceb0aa61ee607c235d3f52b24df59882530060d0f9ad5b4419825d6a
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,4.48e+20,0,4.48e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0xae554d01aa0f13b2ef5aa5170e6013fbfae7ea9358659380a34c606177915e71
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,2.88e+20,0,2.88e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0x55fe8e3dbf02a6d027ec662772fcb99b30883d73e62de6fc682387029c57f4c4
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,3.52e+20,0,3.52e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0x9a4fd8a96ca44b8de3c29cdc353f58b076eae3c46754666a82ad3c9ce57f8960
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,8.648069450442956e+20,0,8.648069450442956e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,8.32e+20,0,8.32e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0x438c9d2b09ffafb61436dd5f61f32fceac3c8b782eed21e62b2b7111702e17e4
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,7.36e+20,0,7.36e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0x96f5b43142c5c9aec860d6984dc11d8784d907c98b17501e26ec24230d8845e2
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,8.64e+20,0,8.64e+20,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,0x1d13930b46e9bab511c8e0cfdb5ba514133537a631d958d86d4a3784c18e07bd
2023-05-01 00:00:00.000,2. Liabilities,2.1. Staked Assets,2.1.1. stETH in Circulation,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,5.408806945044296e+21,0,0,5.408806945044296e+21,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x307836623137353437346538393039346334346461393862393534656564656163343935323731643066,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.5. Other income,-,1. Historical,0x307836623137353437346538393039346334346461393862393534656564656163343935323731643066,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.5. LEGO,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.5. LEGO,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,6.4e+20,0,0,0,0,4.544e+21,0,0,0,0,0,0xcd2eb593ceb0aa61ee607c235d3f52b24df59882530060d0f9ad5b4419825d6a
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,4.48e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0xae554d01aa0f13b2ef5aa5170e6013fbfae7ea9358659380a34c606177915e71
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,2.88e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x55fe8e3dbf02a6d027ec662772fcb99b30883d73e62de6fc682387029c57f4c4
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,3.52e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x9a4fd8a96ca44b8de3c29cdc353f58b076eae3c46754666a82ad3c9ce57f8960
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,8.32e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x438c9d2b09ffafb61436dd5f61f32fceac3c8b782eed21e62b2b7111702e17e4
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,7.36e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x96f5b43142c5c9aec860d6984dc11d8784d907c98b17501e26ec24230d8845e2
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,8.64e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x1d13930b46e9bab511c8e0cfdb5ba514133537a631d958d86d4a3784c18e07bd
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,3.84e+20,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0xbe7dda99625b859f11e9ce808db87f563294de8cee3e43016e95ecbdf57af908
2023-05-01 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307864616331376639353864326565353233613232303632303639393435393763313364383331656337,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307864616331376639353864326565353233613232303632303639393435393763313364383331656337,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,8.648069450442956e+20,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,8.648069450442956e+20,0,8.648069450442956e+20,0,0,8.648069450442956e+20,0,0,8.648069450442956e+20,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-05-01 00:00:00.000,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,8.648069450442956e+20,0,0,8.648069450442956e+20,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.2. Slashing Provision,1.2.1. Slashing Provision,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.2. Slashing Provision,1.2.1. Slashing Provision,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-05-01 00:00:00.000,1. Assets,1.2. Slashing Provision,1.2.1. Slashing Provision,-,1. Historical,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.3. Sales & Marketing Incentives,3.2.3.2. Deposit Referrals,1. Historical,0x307836623137353437346538393039346334346461393862393534656564656163343935323731643066,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.3. Sales & Marketing Incentives,3.2.3.2. Deposit Referrals,1. Historical,0x307836623137353437346538393039346334346461393862393534656564656163343935323731643066,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.4. Operating expenses,3.2.4.1. Operating expenses,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.4. Operating expenses,3.2.4.1. Operating expenses,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.4. Operating expenses,3.2.4.1. Operating expenses,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.4. Operating expenses,3.2.4.1. Operating expenses,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.2. Slashing Provision,1.2.1. Slashing Provision,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,1. Assets,1.2. Slashing Provision,1.2.1. Slashing Provision,-,1. Historical,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,2.968894852139641e+20,0,0,0,0,2.968894852139641e+20,0,0,2.968894852139641e+20,0,0,0x8567a26215dc289d46b1afc444b926ffc20a6f7a2e9ba7ba76d9513462eb0114
2023-05-01 00:00:00.000,1. Assets,1.3. Protocol Assets,1.3.1. Protocol Assets,1.3.1.4. Other,1. Historical,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,2.968894852139641e+20,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.3. Sales & Marketing Incentives,3.2.3.1. Liquidity Rewards,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.2. Operating Performance,3.2.3. Sales & Marketing Incentives,3.2.3.1. Liquidity Rewards,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.1. Liquidity Rewards,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.3. LDO token transactions,3.3.1. LDO Contra Equity,3.3.1.1. Liquidity Rewards,1. Historical,0x307835613938666362656135313663663036383537323135373739666438313263613362656631623332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861306238363939316336323138623336633164313964346132653965623063653336303665623438,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861306238363939316336323138623336633164313964346132653965623063653336303665623438,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,8.648069450442956e+20,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,8.648069450442956e+20,0,0,8.648069450442956e+20,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,8.648069450442956e+20,0,0,8.648069450442956e+20,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,4.32403472522148e+19,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,4.32403472522148e+19,0,0,4.32403472522148e+19,0,0,0x204ea0b169c6f7d2a36eae4ebc7839a255a29a4d99295c49be078bcf6ddf74fd
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307861653761623936353230646533613138653565313131623565616162303935333132643766653834,0.0,0,0,0,0,4.32403472522148e+19,0,0,4.32403472522148e+19,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,2.968894852139641e+20,0,0,0x8567a26215dc289d46b1afc444b926ffc20a6f7a2e9ba7ba76d9513462eb0114
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307837643161666137623731386662383933646233306133616263306366633630386161636665626230,0.0,0,0,0,0,2.968894852139641e+20,0,0,2.968894852139641e+20,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307836623137353437346538393039346334346461393862393534656564656163343935323731643066,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-05-01 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307836623137353437346538393039346334346461393862393534656564656163343935323731643066,0.0,0,0,0,0,0.0,0,0,0,0,0,noHash:DailyMarkToMarket
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,0,0,0,0xbe7dda99625b859f11e9ce808db87f563294de8cee3e43016e95ecbdf57af908
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0xae554d01aa0f13b2ef5aa5170e6013fbfae7ea9358659380a34c606177915e71
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x55fe8e3dbf02a6d027ec662772fcb99b30883d73e62de6fc682387029c57f4c4
2023-04-30 00:00:00.000,3. Surplus,3.4. Currency translation,3.4.1. Currency translation effects,3.4.1.1. Changes in assets,2. M2M,0x307863303261616133396232323366653864306130653563346632376561643930383363373536636332,0.0,0,0,0,0,4.544e+21,0,0,4.544e+21,0,0,0x9a4fd8a96ca44b8de3c29cdc353f58b076eae3c46754666a82ad3c9ce57f8960
